address,amount
0xC6359A4B27Ed6d45D08050Eb8A70950d4cf2cB58,231129
0xd5ea32161f9E92D20A2Dec0A500435D7F777f55d,231081
0xe3f3bC22382e0edfDEDACb5e4a89A5418432fd07,230730
0xa954B7233974944a681957De8385B46B855ffd41,230435
0x0671aEC56bc2E358448162677Bd110D673cD2937,230374
0x36ec1BAC1ED0396C9f3763B70660Cc01223d2E01,230095
0xA65478a126E420585f9e24AdEB45f94ebf26cC56,229665
0xb6953cF2C47db47d7C09d371ef73c797Ebd2b0F6,229559
0x6110DFca53554486489E07dFFde2E384AFe99827,229523
0x57124a06c5bFD2F0ABd67e0Ff4906D5f84C22f0B,229103
0xB6712E0e348B0B7ec1cdA3d72264D82Db9b361Ab,229062
0x6553aCdBCF4D52e0b49a4F48a03281130ad0355C,228907
0x9135b214E470245426Bd9C41d67307dF2e709F4B,228697
0x9b848370417C9f525d9168f2Aa91A2Cd819240E8,228562
0x9d58A7c79cEaEE5dFFB1962b4e5518e93b11401E,228398
0x614b070d71444268d5957756bD7aeCcbe663051b,228241
0x5dca3693347F668488cD67f20922F7C650ED4deB,228223
0x4A4d0964EDb10863AA0A57746Df31f8c4458E8C0,228098
0xa7eD40Bb516d24CDBB334e92f09e9a8367205a55,228087
0x282d656A9d95c64522F6Bc1a42EE759DE81e8dc0,227770
0xD79A3239A367Ba5d183a6dc6dD6112bDDA989134,227683
0x4E5fa8291556059c414EA39FD8DbB57D6b33AE5b,227386
0x704CF202792341d79A9Fd6DD97046aa7eF3F4319,226905
0x0cdE86778379796609a69e39C63140fc26EFD82C,226783
0x4C2D965fAbF61006cba206E4Bb2148b664A66ADb,225881
0x417f0AC59CF641f93DB0681942654868ECF8d4B5,225848
0xf592ecaff58A64dD8604888e707a1df059721e5d,225600
0xf7d4dF98F4be31Bf93A0F3175F45E7d69668D2B2,225363
0x904054DB6d430Bb62b2b2B7403E15bB1507b77F9,225343
0xAC692ae73667AFbB6b9565F2ab408800765709f2,225295
0x8eEe821f5E380a2F38EB4FFAeA014400139388dF,225036
0x367a9f2AdBfFA759f0558A1FD76FB1BD1d13B0F3,224999
0x487a86796F6897f5f60db95d44aFBBFF73365cCc,224730
0xDF15C9C81D8A0e9b5a7506Cb2898Af7572921726,224502
0x5F2Ab5a79617ccfcb21Ee512cB9C9dea52305e63,224441
0xa82E7633575b96fDecb3c2b239F06c867fd1326B,224300
0x9057e7Dfc7F00be66e368AFDE533d0D923E15F48,224270
